[Fri Jul 14 12:39:38.159705 2017] [:error] [pid 18060] [client 176.186.21.245:32944] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:39:40.881566 2017] [:error] [pid 18480] [client 176.186.21.245:32958] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:40:00.348422 2017] [:error] [pid 18728] [client 176.186.21.245:33018] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 13:26:19.243299 2017] [:error] [pid 23878] [client 176.186.21.245:33254] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 13:26:38.130145 2017] [:error] [pid 24278] [client 176.186.21.245:33312] PHP Notice:  Undefined variable: current_user_id in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 42, referer: http://lesfrancas.dev-websiting.fr/
[Thu Jul 20 13:51:06.647044 2017] [:error] [pid 24540] [client 193.248.41.208:49984] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Thu Jul 20 15:13:05.635105 2017] [:error] [pid 5515] [client 193.248.41.208:50924] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/functions/front/contribution.php on line 262, referer: http://lesfrancas.dev-websiting.fr/?p=2136
[Thu Jul 20 15:13:05.650281 2017] [:error] [pid 5515] [client 193.248.41.208:50924] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/functions/front/contribution.php on line 263, referer: http://lesfrancas.dev-websiting.fr/?p=2136
[Thu Jul 20 15:13:05.650295 2017] [:error] [pid 5515] [client 193.248.41.208:50924] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/functions/front/contribution.php on line 265, referer: http://lesfrancas.dev-websiting.fr/?p=2136
[Thu Jul 20 15:27:27.680406 2017] [:error] [pid 6791] [client 193.248.41.208:51013] PHP Warning:  Invalid argument supplied for foreach() in /home/lesfrancas/wp-content/themes/lesfrancas/functions/back/searchBar.php on line 57, referer: http://lesfrancas.dev-websiting.fr/contribution/
[Thu Jul 20 15:50:19.135547 2017] [:error] [pid 10029] [client 193.248.41.208:52044] PHP Warning:  Invalid argument supplied for foreach() in /home/lesfrancas/wp-content/themes/lesfrancas/functions/back/searchBar.php on line 57, referer: http://lesfrancas.dev-websiting.fr/category/liberte/
[Fri Jul 21 07:29:32.969267 2017] [:error] [pid 19678] [client 85.68.170.21:56825] PHP Warning:  Invalid argument supplied for foreach() in /home/lesfrancas/wp-content/themes/lesfrancas/functions/back/searchBar.php on line 57, referer: http://lesfrancas.dev-websiting.fr/recherche-resultat/?search=azertyu
[Fri Jul 21 09:30:13.606337 2017] [:error] [pid 14565] [client 85.68.170.21:56902] PHP Warning:  Invalid argument supplied for foreach() in /home/lesfrancas/wp-content/themes/lesfrancas/functions/back/searchBar.php on line 58, referer: http://lesfrancas.dev-websiting.fr/recherche-resultat/?search=azertyu
